route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:76,27_1467534,2215954,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467528,2215948,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467526,2215946,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467501,2215921,0,Ramonville,14932
line:76,27_1467505,2215925,0,Ramonville,14932
line:76,27_1467462,2215882,1,Toulouse-Lautrec Négreneys,14934
line:76,1482220,2216081,1,Toulouse-Lautrec Négreneys,14934
line:76,1482166,2216026,0,Ramonville,14932
line:76,27_1467483,2215903,1,Toulouse-Lautrec Négreneys,14934
line:76,1482191,2216058,0,Ramonville,14932
line:76,27_1467504,2215924,0,Ramonville,14932
line:76,27_1467470,2215890,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467371,2215791,0,Ramonville,14932
line:76,27_1467413,2215833,0,Ramonville,14932
line:76,27_1467455,2215875,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467411,2215831,0,Ramonville,14932
line:76,1482174,2216038,0,Ramonville,14932
line:76,27_1467603,2216023,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467529,2215949,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467506,2215926,0,Ramonville,14932
line:76,27_1467595,2216015,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467435,2215855,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467370,2215790,0,Ramonville,14932
line:76,27_1467599,2216019,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467510,2215930,0,Ramonville,14932
line:76,27_1467576,2215996,0,Ramonville,14932
line:76,27_1467569,2215989,0,Ramonville,14932
line:76,27_1467546,2215966,1,Toulouse-Lautrec Négreneys,14934
line:76,1482237,2216107,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467532,2215952,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467490,2215910,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467556,2215976,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467563,2215983,0,Ramonville,14932
line:76,27_1467366,2215786,0,Ramonville,14932
line:76,1482193,2216061,0,Ramonville,14932
line:76,1482248,2216105,1,Toulouse-Lautrec Négreneys,14934
line:76,1482215,2216076,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467491,2215911,0,Ramonville,14932
line:76,1482216,2216077,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467412,2215832,0,Ramonville,14932
line:76,27_1467444,2215864,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467489,2215909,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467559,2215979,0,Ramonville,14932
line:76,27_1467565,2215985,0,Ramonville,14932
line:76,27_1467373,2215793,0,Ramonville,14932
line:76,27_1467519,2215939,0,Ramonville,14932
line:76,1482233,2216118,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467361,2215781,0,Ramonville,14932
line:76,1482171,2216031,0,Ramonville,14932
line:76,27_1467499,2215919,0,Ramonville,14932
line:76,27_1467547,2215967,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467500,2215920,0,Ramonville,14932
line:76,27_1467467,2215887,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467503,2215923,0,Ramonville,14932
line:76,27_1467598,2216018,1,Toulouse-Lautrec Négreneys,14934
line:76,1482249,2216099,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467587,2216007,1,Toulouse-Lautrec Négreneys,14934
line:76,1482229,2216091,1,Toulouse-Lautrec Négreneys,14934
line:76,1482254,2216119,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467468,2215888,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467429,2215849,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467531,2215951,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467475,2215895,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467513,2215933,0,Ramonville,14932
line:76,27_1467387,2215807,0,Ramonville,14932
line:76,27_1467597,2216017,1,Toulouse-Lautrec Négreneys,14934
line:76,1482214,2216075,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467439,2215859,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467425,2215845,0,Ramonville,14932
line:76,27_1467394,2215814,0,Ramonville,14932
line:76,27_1467487,2215907,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467588,2216008,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467542,2215962,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467508,2215928,0,Ramonville,14932
line:76,27_1467585,2216005,1,Toulouse-Lautrec Négreneys,14934
line:76,1482196,2216064,0,Ramonville,14932
line:76,27_1467401,2215821,0,Ramonville,14932
line:76,27_1467573,2215993,0,Ramonville,14932
line:76,27_1467566,2215986,0,Ramonville,14932
line:76,1482165,2216025,0,Ramonville,14932
line:76,27_1467543,2215963,1,Toulouse-Lautrec Négreneys,14934
line:76,1482187,2216071,0,Ramonville,14932
line:76,1482245,2216104,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467492,2215912,0,Ramonville,14932
line:76,27_1467446,2215866,1,Toulouse-Lautrec Négreneys,14934
line:76,1482201,2216050,0,Ramonville,14932
line:76,27_1467383,2215803,0,Ramonville,14932
line:76,1482205,2216046,0,Ramonville,14932
line:76,27_1467403,2215823,0,Ramonville,14932
line:76,27_1467448,2215868,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467536,2215956,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467574,2215994,0,Ramonville,14932
line:76,27_1467461,2215881,1,Toulouse-Lautrec Négreneys,14934
line:76,1482202,2216049,0,Ramonville,14932
line:76,1482208,2216065,0,Ramonville,14932
line:76,27_1467592,2216012,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467579,2215999,0,Ramonville,14932
line:76,1482183,2216044,0,Ramonville,14932
line:76,27_1467517,2215937,0,Ramonville,14932
line:76,27_1467484,2215904,1,Toulouse-Lautrec Négreneys,14934
line:76,1482197,2216066,0,Ramonville,14932
line:76,27_1467516,2215936,0,Ramonville,14932
line:76,1482175,2216034,0,Ramonville,14932
line:76,27_1467449,2215869,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467389,2215809,0,Ramonville,14932
line:76,27_1467404,2215824,0,Ramonville,14932
line:76,1482227,2216089,1,Toulouse-Lautrec Négreneys,14934
line:76,1482239,2216112,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467453,2215873,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467393,2215813,0,Ramonville,14932
line:76,27_1467564,2215984,0,Ramonville,14932
line:76,27_1467451,2215871,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467409,2215829,0,Ramonville,14932
line:76,27_1467364,2215784,0,Ramonville,14932
line:76,1482262,2216073,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467376,2215796,0,Ramonville,14932
line:76,27_1467465,2215885,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467458,2215878,1,Toulouse-Lautrec Négreneys,14934
line:76,1482217,2216078,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467557,2215977,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467545,2215965,1,Toulouse-Lautrec Négreneys,14934
line:76,1482240,2216113,1,Toulouse-Lautrec Négreneys,14934
line:76,1482235,2216120,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467539,2215959,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467422,2215842,0,Ramonville,14932
line:76,27_1467443,2215863,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467372,2215792,0,Ramonville,14932
line:76,27_1467369,2215789,0,Ramonville,14932
line:76,1482209,2216024,0,Ramonville,14932
line:76,27_1467424,2215844,0,Ramonville,14932
line:76,27_1467584,2216004,1,Toulouse-Lautrec Négreneys,14934
line:76,1482224,2216086,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467593,2216013,1,Toulouse-Lautrec Négreneys,14934
line:76,1482199,2216054,0,Ramonville,14932
line:76,1482251,2216096,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467482,2215902,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467524,2215944,0,Ramonville,14932
line:76,27_1467471,2215891,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467460,2215880,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467378,2215798,0,Ramonville,14932
line:76,27_1467466,2215886,1,Toulouse-Lautrec Négreneys,14934
line:76,1482184,2216045,0,Ramonville,14932
line:76,27_1467406,2215826,0,Ramonville,14932
line:76,1482258,2216097,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467530,2215950,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467480,2215900,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467463,2215883,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467428,2215848,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467497,2215917,0,Ramonville,14932
line:76,27_1467591,2216011,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467555,2215975,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467520,2215940,0,Ramonville,14932
line:76,1482194,2216062,0,Ramonville,14932
line:76,27_1467397,2215817,0,Ramonville,14932
line:76,27_1467553,2215973,1,Toulouse-Lautrec Négreneys,14934
line:76,1482169,2216029,0,Ramonville,14932
line:76,27_1467572,2215992,0,Ramonville,14932
line:76,27_1467601,2216021,1,Toulouse-Lautrec Négreneys,14934
line:76,1482242,2216110,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467537,2215957,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467558,2215978,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467567,2215987,0,Ramonville,14932
line:76,27_1467454,2215874,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467381,2215801,0,Ramonville,14932
line:76,27_1467495,2215915,0,Ramonville,14932
line:76,27_1467432,2215852,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467365,2215785,0,Ramonville,14932
line:76,27_1467392,2215812,0,Ramonville,14932
line:76,27_1467438,2215858,1,Toulouse-Lautrec Négreneys,14934
line:76,1482192,2216060,0,Ramonville,14932
line:76,1482257,2216117,1,Toulouse-Lautrec Négreneys,14934
line:76,1482250,2216102,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467515,2215935,0,Ramonville,14932
line:76,1482180,2216041,0,Ramonville,14932
line:76,27_1467521,2215941,0,Ramonville,14932
line:76,1482225,2216087,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467363,2215783,0,Ramonville,14932
line:76,1482222,2216084,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467399,2215819,0,Ramonville,14932
line:76,1482231,2216093,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467472,2215892,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467386,2215806,0,Ramonville,14932
line:76,27_1467481,2215901,1,Toulouse-Lautrec Négreneys,14934
line:76,1482206,2216051,0,Ramonville,14932
line:76,27_1467473,2215893,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467421,2215841,0,Ramonville,14932
line:76,27_1467420,2215840,0,Ramonville,14932
line:76,27_1467550,2215970,1,Toulouse-Lautrec Négreneys,14934
line:76,1482211,2216069,0,Ramonville,14932
line:76,1482176,2216035,0,Ramonville,14932
line:76,27_1467496,2215916,0,Ramonville,14932
line:76,27_1467442,2215862,1,Toulouse-Lautrec Négreneys,14934
line:76,1482241,2216109,1,Toulouse-Lautrec Négreneys,14934
line:76,1482246,2216103,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467552,2215972,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467400,2215820,0,Ramonville,14932
line:76,1482218,2216083,1,Toulouse-Lautrec Négreneys,14934
line:76,1482238,2216108,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467368,2215788,0,Ramonville,14932
line:76,27_1467418,2215838,0,Ramonville,14932
line:76,27_1467440,2215860,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467540,2215960,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467561,2215981,0,Ramonville,14932
line:76,27_1467437,2215857,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467571,2215991,0,Ramonville,14932
line:76,27_1467456,2215876,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467416,2215836,0,Ramonville,14933
line:76,27_1467560,2215980,0,Ramonville,14932
line:76,27_1467602,2216022,1,Toulouse-Lautrec Négreneys,14934
line:76,27_1467402,2215822,0,Ramonville,14932
line:84,1503297,2254117,1,Jeanne d'Arc,15116
line:84,1502194,2253961,0,Fonbeauzard Mermoz,15115
line:84,1503298,2254106,1,Jeanne d'Arc,15116
line:84,1503295,2254105,1,Jeanne d'Arc,15116
line:84,1417243,2151374,1,Jeanne d'Arc,14324
line:84,1431173,2151391,0,Fonbeauzard Mermoz,14323
line:84,1431169,2151387,0,Fonbeauzard Mermoz,14323
line:84,1431172,2151381,0,Fonbeauzard Mermoz,14323
line:84,1503269,2254098,0,Fonbeauzard Mermoz,15115
line:84,1426197,2151462,1,Jeanne d'Arc,14324
line:84,1417219,2151345,1,Jeanne d'Arc,14324
line:84,27_1500737,2250554,0,Fonbeauzard Mermoz,15115
line:84,1502186,2253943,0,Fonbeauzard Mermoz,15115
line:84,27_1506725,2258020,1,Jeanne d'Arc,15116
line:84,27_1500758,2250575,0,Fonbeauzard Mermoz,15115
line:84,27_1500800,2250617,1,Jeanne d'Arc,15116
line:84,1417220,2151347,1,Jeanne d'Arc,14324
line:84,27_1500753,2250570,0,Fonbeauzard Mermoz,15115
line:84,1502218,2253980,1,Jeanne d'Arc,15116
line:84,1502225,2253992,1,Jeanne d'Arc,15116
line:84,27_1506711,2258006,0,Fonbeauzard Mermoz,15115
line:84,1426189,2151448,1,Jeanne d'Arc,14324
line:84,1431174,2151383,0,Fonbeauzard Mermoz,14323
line:84,27_1500777,2250594,1,Jeanne d'Arc,15116
line:84,27_1500805,2250622,1,Jeanne d'Arc,15116
line:84,27_1500782,2250599,1,Jeanne d'Arc,15116
line:84,1417240,2151371,1,Jeanne d'Arc,14324
line:84,1502189,2253950,0,Fonbeauzard Mermoz,15115
line:84,27_1500732,2250549,0,Fonbeauzard Mermoz,15115
line:84,27_1506686,2257981,0,Fonbeauzard Mermoz,15115
line:84,27_1500757,2250574,0,Fonbeauzard Mermoz,15115
line:84,1417190,2151318,0,Fonbeauzard Mermoz,14323
line:84,1417183,2151312,0,Fonbeauzard Mermoz,14323
line:84,1502202,2253951,0,Fonbeauzard Mermoz,15115
line:84,1426211,2151467,1,Jeanne d'Arc,14324
line:84,1431175,2151395,0,Fonbeauzard Mermoz,14323
line:84,1503267,2254096,0,Fonbeauzard Mermoz,15115
line:84,27_1506724,2258019,1,Jeanne d'Arc,15116
line:84,27_1506700,2257995,0,Fonbeauzard Mermoz,15115
line:84,1502196,2253964,0,Fonbeauzard Mermoz,15115
line:84,1417204,2151335,0,Fonbeauzard Mermoz,14323
line:84,27_1506681,2257976,0,Fonbeauzard Mermoz,15115
line:84,1503290,2254108,1,Jeanne d'Arc,15116
line:84,27_1506745,2258040,1,Jeanne d'Arc,15116
line:84,27_1506705,2258000,0,Fonbeauzard Mermoz,15115
line:84,1431168,2151384,0,Fonbeauzard Mermoz,14323
line:84,27_1500731,2250548,0,Fonbeauzard Mermoz,15115
line:84,1426159,2151415,0,Fonbeauzard Mermoz,14323
line:84,27_1506688,2257983,0,Fonbeauzard Mermoz,15115
line:84,1431165,2151390,0,Fonbeauzard Mermoz,14323
line:84,27_1500747,2250564,0,Fonbeauzard Mermoz,15115
line:84,27_1506727,2258022,1,Jeanne d'Arc,15116
line:84,27_1506734,2258029,1,Jeanne d'Arc,15116
line:84,1503277,2254101,0,Fonbeauzard Mermoz,15115
line:84,27_1506698,2257993,0,Fonbeauzard Mermoz,15115
line:84,1502234,2253987,1,Jeanne d'Arc,15116
line:84,27_1506717,2258012,0,Fonbeauzard Mermoz,15115
line:84,1502233,2253984,1,Jeanne d'Arc,15116
line:84,1426183,2151439,0,Fonbeauzard Mermoz,14323
line:84,27_1506730,2258025,1,Jeanne d'Arc,15116
line:84,27_1500752,2250569,0,Fonbeauzard Mermoz,15115
line:84,1426217,2151473,1,Jeanne d'Arc,14324
line:84,1417185,2151314,0,Fonbeauzard Mermoz,14323
line:84,27_1506729,2258024,1,Jeanne d'Arc,15116
line:84,1502219,2253981,1,Jeanne d'Arc,15116
line:84,1503275,2254097,0,Fonbeauzard Mermoz,15115
line:84,1417167,2151296,0,Fonbeauzard Mermoz,14323
line:84,1426195,2151459,1,Jeanne d'Arc,14324
line:84,1502190,2253955,0,Fonbeauzard Mermoz,15115
line:84,1426165,2151428,0,Fonbeauzard Mermoz,14323
line:84,1431163,2151388,0,Fonbeauzard Mermoz,14323
line:84,1417205,2151336,0,Fonbeauzard Mermoz,14323
line:84,27_1500748,2250565,0,Fonbeauzard Mermoz,15115
line:84,27_1500761,2250578,0,Fonbeauzard Mermoz,15115
line:84,1431194,2151404,1,Jeanne d'Arc,14324
line:84,27_1500787,2250604,1,Jeanne d'Arc,15116
line:84,1426160,2151417,0,Fonbeauzard Mermoz,14323
line:84,1417198,2151329,0,Fonbeauzard Mermoz,14323
line:84,27_1500754,2250571,0,Fonbeauzard Mermoz,15115
line:84,27_1506742,2258037,1,Jeanne d'Arc,15116
line:84,27_1506737,2258032,1,Jeanne d'Arc,15116
line:84,1417166,2151294,0,Fonbeauzard Mermoz,14323
line:84,1417241,2151369,1,Jeanne d'Arc,14324
line:84,27_1506733,2258028,1,Jeanne d'Arc,15116
line:84,1502193,2253958,0,Fonbeauzard Mermoz,15115
line:84,1417224,2151352,1,Jeanne d'Arc,14324
line:84,1503264,2254091,0,Fonbeauzard Mermoz,15115
line:84,1417242,2151370,1,Jeanne d'Arc,14324
line:84,27_1500738,2250555,0,Fonbeauzard Mermoz,15115
line:84,27_1500794,2250611,1,Jeanne d'Arc,15116
line:84,1431181,2151397,1,Jeanne d'Arc,14324
line:84,27_1506693,2257988,0,Fonbeauzard Mermoz,15115
line:84,27_1500751,2250568,0,Fonbeauzard Mermoz,15115
line:84,27_1500797,2250614,1,Jeanne d'Arc,15116
line:84,1417247,2151378,1,Jeanne d'Arc,14324
line:84,27_1506754,2258049,1,Jeanne d'Arc,15116
line:84,1426199,2151466,1,Jeanne d'Arc,14324
line:84,1431187,2151401,1,Jeanne d'Arc,14324
line:84,1503279,2254092,0,Fonbeauzard Mermoz,15115
line:84,1502227,2253972,1,Jeanne d'Arc,15116
line:84,1417228,2151355,1,Jeanne d'Arc,14324
line:84,1426200,2151444,1,Jeanne d'Arc,14324
line:84,1417188,2151317,0,Fonbeauzard Mermoz,14323
line:84,27_1500785,2250602,1,Jeanne d'Arc,15116
line:84,27_1506701,2257996,0,Fonbeauzard Mermoz,15115
line:84,1431189,2151407,1,Jeanne d'Arc,14324
line:84,1503274,2254087,0,Fonbeauzard Mermoz,15115
line:84,1426184,2151440,0,Fonbeauzard Mermoz,14323
line:84,1431179,2151394,0,Fonbeauzard Mermoz,14323
line:84,1426208,2151461,1,Jeanne d'Arc,14324
line:84,27_1506719,2258014,0,Fonbeauzard Mermoz,15115
line:84,27_1506687,2257982,0,Fonbeauzard Mermoz,15115
line:84,27_1500771,2250588,1,Jeanne d'Arc,15116
line:84,1503288,2254116,1,Jeanne d'Arc,15116
line:84,1417218,2151344,1,Jeanne d'Arc,14324
line:84,27_1506751,2258046,1,Jeanne d'Arc,15116
line:84,1431182,2151398,1,Jeanne d'Arc,14324
line:84,1503280,2254102,0,Fonbeauzard Mermoz,15115
line:84,27_1506722,2258017,0,Fonbeauzard Mermoz,15115
line:84,27_1506739,2258034,1,Jeanne d'Arc,15116
line:84,27_1506707,2258002,0,Fonbeauzard Mermoz,15115
line:84,1431184,2151406,1,Jeanne d'Arc,14324
line:84,27_1506710,2258005,0,Fonbeauzard Mermoz,15115
line:84,1426169,2151426,0,Fonbeauzard Mermoz,14323
line:84,1426162,2151423,0,Fonbeauzard Mermoz,14323
line:84,1502230,2253976,1,Jeanne d'Arc,15116
line:84,1417189,2151319,0,Fonbeauzard Mermoz,14323
line:84,27_1506708,2258003,0,Fonbeauzard Mermoz,15115
line:84,27_1500746,2250563,0,Fonbeauzard Mermoz,15115
line:84,27_1500773,2250590,1,Jeanne d'Arc,15116
line:84,27_1506721,2258016,0,Fonbeauzard Mermoz,15115
line:84,1431195,2151411,1,Jeanne d'Arc,14324
line:84,1502229,2253975,1,Jeanne d'Arc,15116
line:84,1431166,2151382,0,Fonbeauzard Mermoz,14323
line:84,1431171,2151389,0,Fonbeauzard Mermoz,14323
line:84,27_1500778,2250595,1,Jeanne d'Arc,15116
line:84,1502228,2253973,1,Jeanne d'Arc,15116
line:84,27_1500804,2250621,1,Jeanne d'Arc,15116
line:84,1502207,2253962,0,Fonbeauzard Mermoz,15115
line:84,27_1500801,2250618,1,Jeanne d'Arc,15116
line:84,1426168,2151435,0,Fonbeauzard Mermoz,14323
line:84,27_1500741,2250558,0,Fonbeauzard Mermoz,15115
line:84,27_1500776,2250593,1,Jeanne d'Arc,15116
line:84,1503278,2254099,0,Fonbeauzard Mermoz,15115
line:84,1502237,2253993,1,Jeanne d'Arc,15116
line:84,1503266,2254086,0,Fonbeauzard Mermoz,15115
line:84,1426188,2151445,1,Jeanne d'Arc,14324
line:84,1417215,2151346,1,Jeanne d'Arc,14324
line:84,1417244,2151372,1,Jeanne d'Arc,14324
line:84,27_1500756,2250573,0,Fonbeauzard Mermoz,15115
line:84,1417173,2151302,0,Fonbeauzard Mermoz,14323
line:84,1426185,2151441,0,Fonbeauzard Mermoz,14323
line:84,1417177,2151306,0,Fonbeauzard Mermoz,14323
line:84,1426198,2151463,1,Jeanne d'Arc,14324
line:84,1426186,2151442,0,Fonbeauzard Mermoz,14323
line:84,27_1500736,2250553,0,Fonbeauzard Mermoz,15115
line:84,1503268,2254088,0,Fonbeauzard Mermoz,15115
line:84,1417191,2151320,0,Fonbeauzard Mermoz,14323
line:84,27_1500768,2250585,0,Fonbeauzard Mermoz,15115
line:84,1417184,2151313,0,Fonbeauzard Mermoz,14323
line:84,1426177,2151427,0,Fonbeauzard Mermoz,14323
line:84,1503273,2254095,0,Fonbeauzard Mermoz,15115
line:84,27_1506732,2258027,1,Jeanne d'Arc,15116
line:84,27_1500780,2250597,1,Jeanne d'Arc,15116
line:84,1417187,2151315,0,Fonbeauzard Mermoz,14323
line:84,1417200,2151333,0,Fonbeauzard Mermoz,14323
line:84,1426179,2151433,0,Fonbeauzard Mermoz,14323
line:84,27_1506726,2258021,1,Jeanne d'Arc,15116
line:84,27_1500791,2250608,1,Jeanne d'Arc,15116
line:84,27_1500750,2250567,0,Fonbeauzard Mermoz,15115
line:84,27_1506716,2258011,0,Fonbeauzard Mermoz,15115
line:84,1426175,2151422,0,Fonbeauzard Mermoz,14323
line:84,27_1506692,2257987,0,Fonbeauzard Mermoz,15115
line:84,1417176,2151305,0,Fonbeauzard Mermoz,14323
line:84,1426206,2151456,1,Jeanne d'Arc,14324
line:84,1502200,2253945,0,Fonbeauzard Mermoz,15115
line:84,1417203,2151334,0,Fonbeauzard Mermoz,14323
line:84,1503272,2254085,0,Fonbeauzard Mermoz,15115
line:84,27_1500755,2250572,0,Fonbeauzard Mermoz,15115
line:84,27_1500784,2250601,1,Jeanne d'Arc,15116
line:84,1502211,2253967,0,Fonbeauzard Mermoz,15115
line:84,1426174,2151419,0,Fonbeauzard Mermoz,14323
line:84,1417217,2151348,1,Jeanne d'Arc,14324
line:84,27_1500798,2250615,1,Jeanne d'Arc,15116
line:84,27_1506747,2258042,1,Jeanne d'Arc,15116
line:84,27_1500789,2250606,1,Jeanne d'Arc,15116
line:84,1502222,2253986,1,Jeanne d'Arc,15116
line:84,1502197,2253947,0,Fonbeauzard Mermoz,15115
line:84,1417172,2151301,0,Fonbeauzard Mermoz,14323
line:84,27_1506728,2258023,1,Jeanne d'Arc,15116
line:84,27_1506756,2258051,1,Jeanne d'Arc,15116
line:84,27_1500772,2250589,1,Jeanne d'Arc,15116
line:84,1417223,2151351,1,Jeanne d'Arc,14324
line:84,27_1506690,2257985,0,Fonbeauzard Mermoz,15115
line:84,1426209,2151464,1,Jeanne d'Arc,14324
line:84,1417192,2151323,0,Fonbeauzard Mermoz,14323
line:84,1503292,2254115,1,Jeanne d'Arc,15116
line:84,27_1506764,2258059,1,Jeanne d'Arc,15116
line:84,1502198,2253942,0,Fonbeauzard Mermoz,15115
line:84,27_1500742,2250559,0,Fonbeauzard Mermoz,15115
line:84,1431164,2151380,0,Fonbeauzard Mermoz,14323
line:84,27_1506762,2258057,1,Jeanne d'Arc,15116
line:84,1426166,2151431,0,Fonbeauzard Mermoz,14323
line:84,1417171,2151300,0,Fonbeauzard Mermoz,14323
line:84,1417232,2151361,1,Jeanne d'Arc,14324
line:84,1417186,2151316,0,Fonbeauzard Mermoz,14323
line:84,1502235,2253990,1,Jeanne d'Arc,15116
line:84,27_1500764,2250581,0,Fonbeauzard Mermoz,15115
line:84,27_1506691,2257986,0,Fonbeauzard Mermoz,15115
line:84,1426207,2151458,1,Jeanne d'Arc,14324
line:84,27_1506740,2258035,1,Jeanne d'Arc,15116
line:84,1417237,2151365,1,Jeanne d'Arc,14324
line:84,1426176,2151425,0,Fonbeauzard Mermoz,14323
line:84,1426182,2151437,0,Fonbeauzard Mermoz,14323
line:84,1417248,2151376,1,Jeanne d'Arc,14324
line:84,1417227,2151354,1,Jeanne d'Arc,14324
line:84,27_1500734,2250551,0,Fonbeauzard Mermoz,15115
line:84,1502216,2253977,1,Jeanne d'Arc,15116
line:84,27_1500802,2250619,1,Jeanne d'Arc,15116
line:84,1503271,2254093,0,Fonbeauzard Mermoz,15115
line:84,27_1506765,2258060,1,Jeanne d'Arc,15116
line:84,1502188,2253949,0,Fonbeauzard Mermoz,15115
line:84,1417175,2151304,0,Fonbeauzard Mermoz,14323
line:84,1502215,2253974,1,Jeanne d'Arc,15116
line:84,1426181,2151436,0,Fonbeauzard Mermoz,14323
line:84,27_1500769,2250586,1,Jeanne d'Arc,15116
line:84,1417194,2151324,0,Fonbeauzard Mermoz,14323
line:84,1503296,2254110,1,Jeanne d'Arc,15116
line:84,1417207,2151328,0,Fonbeauzard Mermoz,14323
line:84,1502204,2253956,0,Fonbeauzard Mermoz,15115
line:84,1503291,2254113,1,Jeanne d'Arc,15116
line:84,27_1506749,2258044,1,Jeanne d'Arc,15116
line:84,27_1506757,2258052,1,Jeanne d'Arc,15116
line:84,1417179,2151308,0,Fonbeauzard Mermoz,14323
line:84,1417168,2151297,0,Fonbeauzard Mermoz,14323
line:84,27_1506752,2258047,1,Jeanne d'Arc,15116
line:84,1417221,2151349,1,Jeanne d'Arc,14324
line:84,1417233,2151360,1,Jeanne d'Arc,14324
line:84,27_1500799,2250616,1,Jeanne d'Arc,15116
line:84,1503283,2254103,1,Jeanne d'Arc,15116
line:84,1502240,2253996,1,Jeanne d'Arc,15116
line:84,27_1500762,2250579,0,Fonbeauzard Mermoz,15115
line:84,1417196,2151325,0,Fonbeauzard Mermoz,14323
line:84,27_1500744,2250561,0,Fonbeauzard Mermoz,15115
line:84,1431197,2151413,1,Jeanne d'Arc,14324
line:84,27_1506699,2257994,0,Fonbeauzard Mermoz,15115
line:84,1417222,2151350,1,Jeanne d'Arc,14324
line:84,1426214,2151470,1,Jeanne d'Arc,14324
line:84,27_1500767,2250584,0,Fonbeauzard Mermoz,15115
line:84,27_1506694,2257989,0,Fonbeauzard Mermoz,15115
line:84,27_1506736,2258031,1,Jeanne d'Arc,15116
