Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_03_17,12,941e9521-d143-4085-8050-6bcc351f1b31,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,50.0,0.0,40.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Achats,1.38,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Given her busy schedule and multiple trips throughout the day, Capucine prioritizes the efficiency and autonomy of her car for quick errands, though she is comfortable walking for short, pleasant distances. [Répartition estimée : walking 50% · car 40% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T01:26:51+00:00,1773812536,2026-03-18 05:42:16,861500,aed95072-8296-5c1c-9b3d-d9af429efc62,en_vol:6,plafond:2,,0,6,direct,"0:car:175s:1.38km | 1:foot,bus,foot:606s:1.57km | 2:foot:1045s:1.4km | 3:foot:1140s:1.47km | 4:foot,bus,foot:1266s:3.05km | 5:foot,bus,foot:1533s:2.35km",,,,
2026-09-25_03_17,13,1b56e40e-a298-4237-ac30-010975293e2a,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.32,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,8.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T01:26:56+00:00,1773817554,2026-03-18 07:05:54,861500,ae774a46-7355-5cab-9934-cdf320ba3480,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:287s:1.32km,,,,
2026-09-25_03_17,14,67da592b-e7c8-427d-98fb-6a0832acf51d,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,25.0,0.0,60.0,15.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Clear/Sunny,0.0,"Given her busy schedule and history of prioritizing efficiency for short trips, the car is the most logical choice to minimize travel time, though walking remains a viable secondary option for the pleasant weather. [Répartition estimée : car 60% · walking 25% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T01:27:23+00:00,1773820098,2026-03-18 07:48:18,861500,00c17976-c72c-5da2-a1fb-20a399c7020a,en_vol:6,plafond:1,,0,6,direct,"0:car:259s:1.48km | 1:foot,bus,foot:781s:1.8km | 2:foot:1232s:1.66km | 3:foot:1314s:1.7km | 4:foot,bus,foot:1445s:2.26km | 5:foot,bus,foot:1445s:2.26km",,,,
2026-09-25_03_17,15,62a2d54d-8bd3-485d-9eac-badfff9b9848,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,11.25,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given the tight schedule and the need to avoid long walks, the multi-modal bus options are preferred over walking, with the faster two-bus route being the most efficient choice. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-25T01:27:43+00:00,1773835748,2026-03-18 12:10:29,861500,a59bd018-464a-59ba-8231-1278035e513a,en_vol:4,,,1,4,direct,"0:foot,bus,foot,bus,foot:2848s:10.56km | 1:foot,bus,foot:3028s:11.25km | 2:foot:5238s:7.16km | 3:foot:5840s:7.51km",,,,
2026-09-25_03_17,16,dbf40db8-eaa3-4418-b3cb-8fa1aaed0c4a,Train,Train,Train | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,55.0,45.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,14.65,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given the long distance and the need to maintain a tight schedule for subsequent trips, the user prioritizes the fastest transit options over walking, despite the lack of a pass. [Répartition estimée : public_transport 55% · train 45% — mode tiré au sort.]",0,2026-09-25T01:28:03+00:00,1773838748,2026-03-18 13:48:19,861500,c09c4103-af00-570f-96ff-2178d371538b,en_vol:5,,,0,5,direct,"0:foot,rail,rail,foot:2748s:14.65km | 1:foot,bus,foot,rail,foot:2896s:9.18km | 2:foot,bus,foot:3248s:9.23km | 3:foot:4668s:6.37km | 4:foot:5041s:6.46km",,,,
2026-09-25_03_17,17,80523f86-9097-4e24-9b04-2f81e3e44f09,Voiture Privée,Voiture Privée,Voiture Privée | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,20.0,0.0,70.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given her busy schedule and history of preferring the car for short, efficient trips, Capucine prioritizes the 4-minute drive over longer walking or public transport options. [Répartition estimée : car 70% · walking 20% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T01:29:28+00:00,1773843286,2026-03-18 14:14:46,861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,en_vol:6,plafond:2,,0,6,direct,"0:car:241s:1.48km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1441s:3.27km | 4:foot,bus,foot:1476s:3.65km | 5:foot,bus,foot:1707s:2.58km",,,,
2026-09-25_03_17,18,d158169b-2fc5-4754-8913-911f142a511e,Marche,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,30.0,0.0,0.0,70.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.66,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Capucine prioritizes efficiency and time-saving for her evening schedule, making the fastest public transport option (index 0) the most attractive, followed by walking for shorter, predictable distances. [Répartition estimée : public_transport 70% · walking 30% — mode tiré au sort.]",0,2026-09-25T01:29:56+00:00,1773947006,2026-03-19 19:03:26,861500,b0c43b32-4de6-5975-8e24-f63242600c51,en_vol:6,plafond:1,,1,6,direct,"0:foot,bus,foot:828s:2.07km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1361s:2.12km | 4:foot,bus,foot:1369s:3.38km | 5:foot,bus,foot:1397s:3.62km",,,,
2026-09-25_03_17,19,0c70f7b5-c55e-4e41-b4ce-be2ddfaf59b3,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,5.05,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the late hour and the need for efficiency after a full day of work, the car is the only option that provides the necessary speed, security, and schedule control compared to the lengthy and complex public transport alternatives. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T01:30:02+00:00,1773862706,2026-03-18 19:38:26,861500,32506179-261f-5059-bdd0-1fa94db5fad5,en_vol:6,plafond:2,,0,6,direct,"0:car:717s:5.05km | 1:foot,rail,foot,tram,foot:2852s:10.71km | 2:foot,bus,foot,tram,foot:2904s:8.62km | 3:foot,bus,foot:3353s:7.11km | 4:foot:3380s:4.54km | 5:foot,bus,foot:3406s:6.71km",,,,
2026-09-25_03_17,20,bee0348f-2a1c-4364-bb53-bb893310ba49,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,4.98,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T01:35:50+00:00,1773952546,2026-03-19 20:35:46,861500,426f9e8c-ec0a-57b3-a964-3a34bd0a0e71,en_vol:1,"retour_force:foot,foot,bus,foot,foot,tram,foot,bus,foot",,0,1,,0:car:655s:4.98km,,,,
2026-09-25_03_17,21,246d8868-8cd8-40d4-93c5-155aefadf53f,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Train | Transports_collectifs | Marche | Marche,10.0,0.0,85.0,0.0,5.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,4.86,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Given the late hour and her established habit of using a car for evening trips to this destination, Capucine prioritizes the speed, reliability, and personal security of her vehicle over public transport or long walks. [Répartition estimée : car 85% · walking 10% · train 5% — mode tiré au sort.]",0,2026-09-25T01:36:00+00:00,1773955928,2026-03-19 21:32:08,861500,77f5bd6b-782a-5308-9139-2015b61b767f,en_vol:6,plafond:1,,0,6,direct,"0:car:593s:4.86km | 1:foot,rail,foot,bus,foot:1330s:4.34km | 2:foot,rail,foot:1341s:4.3km | 3:foot,bus,foot:1509s:3.73km | 4:foot:2354s:3.2km | 5:foot:2578s:3.28km",,,,
2026-09-25_03_17,22,af4ed29b-1d4f-4d1d-a680-f68974f9f09b,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,3.58,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T01:36:15+00:00,1773960139,2026-03-19 22:42:19,861500,e4aeec1c-88a8-55d1-9ea4-e7ae001f3167,en_vol:1,"retour_force:foot,foot,bus,foot,foot,rail,foot",,0,1,,0:car:467s:3.58km,,,,
2026-09-25_03_17,23,9a128b35-45e2-4161-9ff3-15ad256e68b1,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,10.0,0.0,85.0,5.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Achats,1.38,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,6.0,Clear/Sunny,0.0,"Given her busy schedule with multiple trips throughout the day, Capucine prioritizes the efficiency, reliability, and time-saving nature of her car for short urban distances. [Répartition estimée : car 85% · walking 10% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T01:36:28+00:00,1773985336,2026-03-20 05:42:16,861500,aed95072-8296-5c1c-9b3d-d9af429efc62,en_vol:6,plafond:2,,0,6,direct,"0:car:184s:1.38km | 1:foot,bus,foot:606s:1.57km | 2:foot:1045s:1.4km | 3:foot:1140s:1.47km | 4:foot,bus,foot:1266s:3.05km | 5:foot,bus,foot:1533s:2.35km",,,,
2026-09-25_03_17,24,5effd7c5-0f5a-4284-a176-df829e9e5f56,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.32,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T01:36:33+00:00,1773990354,2026-03-20 07:05:54,861500,ae774a46-7355-5cab-9934-cdf320ba3480,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:264s:1.32km,,,,
2026-09-25_03_17,25,0b9e1e0d-033a-4c34-9dc5-b10f337b5961,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,14.0,0.0,80.0,6.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Given her busy schedule with multiple trips throughout the day and a strong preference for car travel demonstrated in her history, she prioritizes the efficiency and reliability of her vehicle over public transport or walking. [Répartition estimée : car 80% · walking 14% · public_transport 6% — mode tiré au sort.]",0,2026-09-25T01:37:05+00:00,1773992898,2026-03-20 07:48:18,861500,00c17976-c72c-5da2-a1fb-20a399c7020a,en_vol:6,plafond:1,,0,6,direct,"0:car:231s:1.48km | 1:foot,bus,foot:781s:1.8km | 2:foot:1232s:1.66km | 3:foot:1314s:1.7km | 4:foot,bus,foot:1445s:2.26km | 5:foot,bus,foot:1445s:2.26km",,,,
2026-09-25_03_17,26,1d509ed9-0089-4087-9397-caf251763c17,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,11.25,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a full-time worker with a tight schedule, Capucine prioritizes the fastest public transport option to minimize travel time, despite the inconvenience of a transfer. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-25T01:37:24+00:00,1774008548,2026-03-20 12:10:29,861500,a59bd018-464a-59ba-8231-1278035e513a,en_vol:4,,,1,4,direct,"0:foot,bus,foot,bus,foot:2848s:10.56km | 1:foot,bus,foot:3028s:11.25km | 2:foot:5238s:7.16km | 3:foot:5840s:7.51km",,,,
2026-09-25_03_17,27,8233bb69-3887-4f55-a5f8-bd896ade839e,Train,Train,Train | Transports_collectifs | Transports_collectifs | Marche | Marche,10.0,0.0,0.0,50.0,40.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,14.65,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Given the long distances and the need to maintain a tight schedule for multiple subsequent trips, the user prioritizes the fastest transit options over walking, despite the lack of a pass. [Répartition estimée : public_transport 50% · train 40% · walking 10% — mode tiré au sort.]",0,2026-09-25T01:38:59+00:00,1774011548,2026-03-20 13:48:19,861500,c09c4103-af00-570f-96ff-2178d371538b,en_vol:5,,,0,5,direct,"0:foot,rail,rail,foot:2748s:14.65km | 1:foot,bus,foot,rail,foot:2896s:9.18km | 2:foot,bus,foot:3248s:9.23km | 3:foot:4668s:6.37km | 4:foot:5041s:6.46km",,,,
2026-09-25_03_17,28,cdb4f5f1-b134-4411-a5a6-f75ab75e3f41,Voiture Privée,Voiture Privée,Voiture Privée | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,15.0,0.0,75.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Given her history of relying on the car for efficiency and her busy schedule of multiple evening trips, the car is the most logical choice to maintain time control and convenience. [Répartition estimée : car 75% · walking 15% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T01:40:12+00:00,1774016086,2026-03-20 14:14:46,861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,en_vol:6,plafond:2,,0,6,direct,"0:car:236s:1.48km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1441s:3.27km | 4:foot,bus,foot:1476s:3.65km | 5:foot,bus,foot:1707s:2.58km",,,,
2026-09-25_03_17,29,161c6b16-fc3e-4da7-a5d4-ecc91adf63e1,Marche,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,50.0,0.0,0.0,50.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.7,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Given her strong preference for car travel and the tight schedule of her subsequent evening trips, Capucine prioritizes the most direct and time-efficient options, favoring the shortest walking routes or the fastest transit connection to minimize downtime. [Répartition estimée : walking 50% · public_transport 50% — mode tiré au sort.]",0,2026-09-25T01:40:37+00:00,1774119806,2026-03-23 19:03:26,861500,b0c43b32-4de6-5975-8e24-f63242600c51,en_vol:6,plafond:1,,2,6,direct,"0:foot,bus,foot:828s:2.07km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1361s:2.12km | 4:foot,bus,foot:1369s:3.38km | 5:foot,bus,foot:1397s:3.62km",,,,
